,GrLivArea,SalePrice,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,Baths,Class_1.5story,Class_1story_dev,Class_2story,Class_2story_dev,Class_duplex,Class_split,Lot_Corner,Lot_CulDSac,Lot_FR,Foundation_Concrete,Foundation_Other
384,1158,158000,0,63.0,13072,0,0,0,6,5,2004,2004,0,0.0,3,3,4.0,3.0,941.0,0.0,217.0,1158.0,5,1,0.0,0,3,1,4,5,7,0,0.0,1.0,1.0,2.0,576.0,3.0,3.0,1,0,50,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,1,0
385,1430,192000,0,95.0,19508,0,0,0,6,5,1974,1974,0,144.0,3,3,3.0,3.0,800.0,0.0,630.0,1430.0,3,1,0.0,0,3,1,3,6,7,2,3.0,2.0,1.0,2.0,484.0,3.0,3.0,1,117,108,165,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0
386,1492,230000,1,80.0,8000,0,0,0,7,5,2002,2002,0,0.0,4,3,4.0,3.0,833.0,0.0,659.0,1492.0,5,1,0.0,0,3,1,4,6,7,1,4.0,2.0,2.0,2.0,596.0,3.0,3.0,1,277,137,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
387,1172,128000,0,75.0,9525,0,0,0,5,7,1954,1998,0,0.0,3,3,3.0,3.0,954.0,0.0,218.0,1172.0,3,1,0.0,0,3,1,3,5,7,0,0.0,2.0,3.0,1.0,366.0,3.0,3.0,1,240,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
388,1247,197000,1,37.0,3316,1,0,0,8,5,2005,2005,0,0.0,4,3,4.0,3.0,1039.0,0.0,208.0,1247.0,5,1,0.0,0,1,1,4,4,7,1,4.0,2.0,3.0,2.0,550.0,3.0,3.0,1,0,84,0,0,0,0,0.0,2.5,0,1,0,0,0,0,0,0,0,1,0
389,3672,415000,0,60.0,19800,0,0,0,6,8,1935,1990,0,0.0,3,3,3.0,3.0,425.0,0.0,1411.0,1836.0,4,1,0.0,0,5,1,4,7,7,2,4.0,1.0,1.0,2.0,836.0,3.0,3.0,1,684,80,32,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,0,1
390,943,135960,0,0.0,7032,1,0,0,5,5,1979,1979,0,0.0,3,3,4.0,3.0,943.0,0.0,0.0,943.0,3,1,0.0,0,2,1,3,4,7,2,3.0,1.0,1.0,2.0,600.0,3.0,3.0,1,42,0,0,0,0,0,0.0,2.0,0,0,0,0,1,0,1,0,0,0,0
391,2057,250000,0,86.0,11500,1,0,0,7,7,1936,1987,0,0.0,4,3,4.0,3.0,223.0,0.0,794.0,1017.0,4,1,0.0,0,3,1,4,6,7,1,4.0,2.0,3.0,1.0,180.0,2.0,3.0,1,0,0,0,0,322,0,0.0,1.5,1,0,0,0,0,0,0,0,0,0,0
392,1782,296000,0,129.0,16870,1,0,0,8,5,2004,2005,1,238.0,4,3,5.0,3.0,1531.0,0.0,251.0,1782.0,5,1,0.0,0,3,1,4,7,7,2,4.0,2.0,3.0,3.0,932.0,3.0,3.0,1,99,82,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,1,1,0
393,1258,172500,0,53.0,3922,0,0,0,7,5,2006,2007,0,72.0,4,3,5.0,3.0,0.0,0.0,1258.0,1258.0,5,1,0.0,0,2,1,4,6,7,1,4.0,2.0,3.0,3.0,648.0,3.0,3.0,1,144,16,0,0,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0
394,1788,236500,0,0.0,11838,0,0,0,8,5,2001,2001,1,0.0,4,3,4.0,3.0,0.0,0.0,1753.0,1753.0,5,1,0.0,0,3,1,5,7,7,1,3.0,2.0,2.0,2.0,522.0,3.0,3.0,1,202,151,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0
395,1844,223000,0,0.0,16381,1,0,0,6,5,1969,1969,0,312.0,4,4,3.0,3.0,1110.0,0.0,734.0,1844.0,4,1,0.0,0,3,1,4,7,7,1,3.0,2.0,2.0,2.0,540.0,3.0,3.0,1,0,73,216,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0
396,2161,230500,0,0.0,10400,0,0,0,7,5,2001,2001,0,227.0,4,3,4.0,3.0,0.0,0.0,1257.0,1257.0,5,1,0.0,0,3,1,4,8,7,1,3.0,2.0,2.0,2.0,570.0,3.0,3.0,1,0,84,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
397,1360,130000,0,60.0,7134,0,1,1,5,5,1955,1955,0,0.0,3,3,3.0,3.0,384.0,0.0,0.0,384.0,3,1,0.0,0,3,1,3,6,6,1,3.0,1.0,1.0,2.0,572.0,3.0,3.0,1,0,50,0,0,0,0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0
398,902,125500,0,0.0,6173,1,0,0,5,6,1967,1967,0,75.0,3,3,3.0,3.0,599.0,0.0,277.0,876.0,3,1,0.0,0,3,1,3,6,7,0,0.0,2.0,1.0,1.0,288.0,3.0,3.0,1,0,0,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0
399,1256,147500,0,75.0,9937,0,0,0,5,6,1965,1965,0,0.0,4,3,3.0,3.0,830.0,290.0,136.0,1256.0,4,1,0.0,0,3,1,3,6,7,0,0.0,2.0,3.0,1.0,276.0,3.0,3.0,1,736,68,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0
400,774,79000,1,70.0,4270,0,1,1,3,6,1931,2006,0,0.0,3,3,3.0,3.0,544.0,0.0,0.0,544.0,5,1,0.0,0,3,1,4,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,286,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1
401,864,97000,0,70.0,10500,0,0,0,4,6,1971,1971,0,0.0,3,3,3.0,3.0,524.0,180.0,160.0,864.0,4,1,0.0,0,2,1,3,4,7,0,0.0,1.0,1.0,2.0,576.0,3.0,3.0,1,216,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0
402,987,97000,1,21.0,1680,0,0,0,6,6,1972,1972,0,425.0,3,3,3.0,3.0,110.0,294.0,79.0,483.0,3,1,0.0,0,2,1,3,5,7,0,0.0,1.0,1.0,1.0,288.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.5,0,0,0,1,0,0,0,0,0,0,0
403,804,119000,1,60.0,7200,0,0,0,5,7,1940,1992,0,294.0,3,4,3.0,3.0,510.0,0.0,278.0,788.0,3,1,0.0,0,2,1,4,4,7,2,4.0,2.0,1.0,1.0,240.0,3.0,3.0,1,0,0,154,0,0,0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0
404,1360,125500,1,60.0,7200,0,0,0,5,6,1938,1995,0,0.0,3,3,3.0,3.0,0.0,0.0,803.0,803.0,5,1,0.0,0,2,1,4,6,7,0,0.0,1.0,1.0,1.0,297.0,3.0,3.0,1,0,65,190,0,0,0,3.0,1.5,1,0,0,0,0,0,1,0,0,0,0
405,1382,176000,0,120.0,19296,0,0,0,6,5,1962,1962,0,399.0,3,3,3.0,3.0,672.0,690.0,0.0,1362.0,3,1,0.0,0,3,1,3,6,7,1,3.0,2.0,1.0,2.0,884.0,3.0,3.0,1,0,0,252,0,0,0,2.0,2.0,0,0,0,0,0,1,1,0,0,0,0
406,540,82000,1,58.0,8154,0,0,0,2,5,1941,1950,0,0.0,3,3,3.0,3.0,480.0,0.0,0.0,480.0,3,1,0.0,0,1,1,3,4,7,0,0.0,1.0,1.0,1.0,200.0,2.0,2.0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1
407,1142,93000,1,60.0,6000,0,0,0,5,5,1924,1950,0,444.0,3,3,3.0,3.0,220.0,0.0,248.0,468.0,4,1,0.0,0,3,1,3,6,7,0,0.0,2.0,3.0,1.0,320.0,3.0,3.0,1,0,0,98,0,0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1
408,2698,535000,0,82.0,16052,1,0,0,10,5,2006,2006,1,734.0,5,3,5.0,3.0,1206.0,0.0,644.0,1850.0,5,1,0.0,0,4,1,5,11,7,1,4.0,2.0,2.0,3.0,736.0,3.0,3.0,1,250,0,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,1,0,1,0
409,1580,235128,0,92.0,11932,0,0,0,8,5,2007,2008,0,186.0,4,3,4.0,3.0,0.0,0.0,1580.0,1580.0,5,1,0.0,0,3,1,4,7,7,0,0.0,2.0,2.0,3.0,830.0,3.0,3.0,1,0,24,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,1,1,0
410,1904,138000,0,60.0,7200,0,0,0,5,4,1950,1982,0,0.0,3,3,3.0,3.0,180.0,352.0,676.0,1208.0,4,1,1.0,0,3,1,3,7,6,0,0.0,2.0,1.0,1.0,240.0,3.0,3.0,1,0,0,168,0,0,0,4.0,2.5,1,0,0,0,0,0,0,0,0,0,0
411,1132,176000,0,60.0,7024,0,0,0,4,5,2005,2005,0,0.0,3,3,4.0,3.0,1024.0,0.0,108.0,1132.0,5,1,0.0,0,2,1,4,5,7,0,0.0,2.0,3.0,2.0,451.0,3.0,3.0,1,252,64,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,1,0
412,1982,208000,0,0.0,13607,1,0,0,6,6,1986,1986,0,242.0,3,4,3.0,3.0,454.0,0.0,118.0,572.0,4,1,0.0,0,3,1,3,6,7,1,3.0,1.0,3.0,2.0,501.0,3.0,3.0,1,400,112,0,0,0,0,0.0,3.5,0,0,0,0,0,1,0,0,0,0,0
413,864,141000,0,0.0,8499,1,0,0,5,6,1961,1961,0,0.0,3,3,3.0,3.0,660.0,0.0,204.0,864.0,5,1,0.0,0,3,1,3,5,7,0,0.0,1.0,1.0,2.0,732.0,3.0,3.0,1,0,312,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0
414,1400,162000,0,0.0,10274,1,0,0,6,7,1986,1986,0,141.0,3,4,4.0,3.0,331.0,0.0,345.0,676.0,3,1,0.0,0,3,1,3,6,7,0,0.0,2.0,2.0,2.0,465.0,3.0,3.0,1,0,48,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,1,0,0,0
415,1177,151500,0,79.0,11850,0,0,0,6,6,1984,1984,0,98.0,3,3,4.0,3.0,781.0,0.0,372.0,1153.0,3,1,0.0,0,3,1,4,6,7,0,0.0,2.0,3.0,2.0,495.0,3.0,3.0,1,204,103,0,0,0,0,3.0,2.0,0,0,0,0,0,0,0,0,1,0,0
416,1564,218836,0,85.0,11058,0,0,0,7,6,2007,2007,0,212.0,4,3,4.0,3.0,56.0,0.0,1508.0,1564.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,2.0,3.0,814.0,3.0,3.0,1,0,24,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,1,0
417,2582,322500,0,74.0,11002,1,0,0,8,5,1998,1999,0,0.0,4,3,4.0,3.0,1048.0,0.0,341.0,1389.0,5,1,0.0,0,4,1,4,9,7,1,3.0,2.0,3.0,3.0,758.0,3.0,3.0,1,286,60,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
418,1212,151000,0,88.0,8471,1,0,0,6,7,1977,1995,0,46.0,3,3,4.0,4.0,506.0,0.0,0.0,506.0,3,1,0.0,0,3,1,3,6,7,1,3.0,2.0,1.0,2.0,492.0,3.0,3.0,1,292,12,0,0,0,0,2.0,2.0,0,0,0,0,0,1,1,0,0,0,0
419,1296,127500,1,50.0,6000,0,0,0,6,6,1927,1950,0,0.0,3,3,3.0,3.0,276.0,0.0,569.0,845.0,3,1,0.0,0,3,1,3,6,7,0,0.0,1.0,1.0,2.0,576.0,3.0,3.0,1,0,0,175,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1
420,1326,203000,0,88.0,12216,1,0,0,6,5,2005,2005,0,0.0,3,3,4.0,3.0,918.0,0.0,408.0,1326.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,3.0,2.0,388.0,3.0,3.0,1,120,23,0,0,0,0,0.0,3.0,0,0,0,0,0,0,1,0,0,1,0
421,936,121000,0,82.0,9888,0,0,0,5,6,1954,1975,0,0.0,3,4,3.0,3.0,486.0,0.0,450.0,936.0,3,1,1.0,0,2,1,3,5,7,0,0.0,2.0,1.0,1.0,240.0,3.0,3.0,1,0,0,160,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0
422,1775,213000,0,75.0,9317,0,0,0,7,5,1993,1993,0,137.0,4,3,4.0,3.0,513.0,0.0,227.0,740.0,5,1,0.0,0,3,1,4,7,7,1,3.0,2.0,1.0,2.0,425.0,3.0,3.0,1,234,72,192,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
423,1537,174000,0,80.0,8400,0,0,0,6,9,1962,2005,0,237.0,4,4,3.0,3.0,0.0,0.0,1319.0,1319.0,3,1,0.0,0,3,1,4,7,7,1,4.0,2.0,2.0,2.0,462.0,3.0,3.0,1,0,36,0,0,0,0,4.0,2.5,0,0,0,0,0,0,0,0,0,0,0
424,2690,398800,0,95.0,12350,0,0,0,9,5,2009,2009,0,0.0,4,3,5.0,3.0,986.0,0.0,379.0,1365.0,5,1,0.0,0,3,1,5,8,7,1,4.0,2.0,2.0,3.0,864.0,3.0,3.0,1,0,197,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
425,2480,205000,0,0.0,8145,1,1,0,7,6,1940,1950,0,0.0,3,3,3.0,3.0,246.0,0.0,674.0,920.0,5,1,0.0,0,5,2,3,13,7,2,4.0,1.0,1.0,2.0,400.0,3.0,3.0,1,0,0,57,0,0,0,0.0,2.5,0,0,0,0,1,0,1,0,0,0,1
426,1228,189000,0,40.0,4671,1,1,0,8,5,1988,1989,0,0.0,4,3,4.0,3.0,767.0,0.0,461.0,1228.0,4,1,0.0,0,2,1,4,5,7,1,4.0,2.0,3.0,2.0,472.0,3.0,3.0,1,168,120,0,0,0,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0
427,1934,185000,0,85.0,11900,0,0,0,5,6,1977,1977,0,157.0,3,3,4.0,3.0,400.0,0.0,722.0,1122.0,5,1,0.0,0,3,1,3,6,7,1,3.0,2.0,1.0,2.0,567.0,3.0,3.0,0,0,176,0,0,200,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
428,832,12789,1,68.0,9656,0,0,0,2,2,1923,1970,0,0.0,3,2,2.0,2.0,0.0,0.0,678.0,678.0,3,0,0.0,0,2,1,3,5,7,1,4.0,1.0,1.0,2.0,780.0,2.0,2.0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1
429,1196,128000,1,50.0,6000,0,0,0,6,6,1940,1950,0,0.0,3,4,3.0,3.0,264.0,0.0,308.0,572.0,5,1,1.0,0,3,1,3,6,7,2,4.0,1.0,1.0,2.0,576.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0
430,960,90000,0,64.0,6410,0,1,0,4,5,1958,1958,1,0.0,3,3,3.0,3.0,0.0,0.0,960.0,960.0,5,1,0.0,0,3,1,3,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0
431,1334,167900,0,80.0,9650,0,0,0,6,5,1977,1977,0,360.0,3,3,4.0,3.0,686.0,0.0,664.0,1350.0,3,1,0.0,0,2,1,3,6,7,1,3.0,2.0,2.0,2.0,630.0,3.0,3.0,1,0,16,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0
432,848,143000,1,0.0,4426,0,0,0,6,5,2004,2004,0,169.0,4,3,4.0,3.0,662.0,0.0,186.0,848.0,5,1,0.0,0,1,1,4,3,7,0,0.0,2.0,2.0,2.0,420.0,3.0,3.0,1,160,0,0,0,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0
433,1992,250000,1,75.0,9375,0,0,0,8,5,2003,2004,1,768.0,4,3,5.0,3.0,0.0,0.0,1053.0,1053.0,5,1,0.0,0,3,1,4,9,7,1,4.0,2.0,2.0,2.0,648.0,3.0,3.0,1,140,45,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
434,1828,150909,1,50.0,9060,0,0,0,5,6,1923,1999,0,0.0,3,3,4.0,3.0,548.0,0.0,311.0,859.0,5,1,0.0,0,3,1,4,6,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,174,0,212,0,0,0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,1
435,1245,178000,1,37.0,3435,1,0,0,7,5,2004,2005,0,0.0,4,3,4.0,3.0,24.0,0.0,1211.0,1235.0,5,1,0.0,0,1,1,4,5,7,0,0.0,2.0,2.0,2.0,495.0,3.0,3.0,1,0,100,0,0,0,0,0.0,2.0,0,1,0,0,0,0,1,0,0,1,0
436,2385,350000,0,110.0,14277,0,0,0,8,5,2003,2003,0,280.0,4,3,5.0,3.0,938.0,0.0,379.0,1317.0,5,1,0.0,0,3,1,4,7,7,1,4.0,2.0,3.0,3.0,818.0,3.0,3.0,1,192,228,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
437,1285,143500,0,71.0,8197,0,0,0,6,5,1977,1977,0,148.0,3,3,3.0,3.0,0.0,0.0,660.0,660.0,5,1,0.0,0,3,1,3,7,7,1,3.0,2.0,2.0,2.0,528.0,3.0,3.0,1,138,0,0,0,0,0,3.0,1.5,0,0,0,0,0,0,0,0,0,0,0
438,1442,180500,0,99.0,11851,0,0,0,7,5,1990,1990,0,0.0,3,3,4.0,3.0,0.0,0.0,1424.0,1424.0,5,1,0.0,0,3,1,3,5,7,0,0.0,2.0,2.0,2.0,500.0,3.0,3.0,1,0,34,0,508,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,1,0
439,1792,255000,1,72.0,8640,0,0,0,8,5,2007,2007,0,0.0,4,3,4.0,3.0,350.0,0.0,546.0,896.0,5,1,0.0,0,3,1,4,8,7,0,0.0,2.0,3.0,2.0,590.0,3.0,3.0,1,184,96,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
440,1068,154500,0,70.0,8414,0,0,0,6,8,1963,2003,1,0.0,3,3,3.0,3.0,663.0,0.0,396.0,1059.0,3,1,0.0,0,3,1,3,6,7,0,0.0,2.0,2.0,1.0,264.0,3.0,3.0,1,192,0,0,0,0,0,3.0,1.5,0,0,0,0,0,0,0,0,0,0,0
441,1409,245000,0,44.0,12864,1,0,0,7,5,2002,2002,0,0.0,4,3,4.0,3.0,1392.0,0.0,17.0,1409.0,5,1,0.0,0,1,1,4,4,7,1,4.0,2.0,2.0,2.0,576.0,3.0,3.0,1,0,144,0,0,145,0,0.0,2.5,0,0,0,0,0,0,0,1,0,1,0
442,1313,153000,0,85.0,9350,0,0,0,5,6,1961,1995,0,217.0,3,3,3.0,3.0,310.0,512.0,491.0,1313.0,3,1,0.0,0,3,1,4,6,7,1,3.0,2.0,2.0,2.0,610.0,3.0,3.0,1,172,28,0,0,121,0,3.0,2.5,0,0,0,0,0,0,0,0,0,0,0
443,1852,230000,0,73.0,9066,1,0,0,8,5,1999,2000,0,320.0,4,3,4.0,3.0,668.0,0.0,336.0,1004.0,5,1,0.0,0,3,1,4,7,7,2,3.0,2.0,3.0,3.0,660.0,3.0,3.0,1,224,106,0,0,0,0,4.0,2.5,0,0,1,0,0,0,0,0,0,1,0
444,1372,212700,1,72.0,8640,0,0,0,8,5,2007,2008,0,0.0,4,3,4.0,3.0,24.0,0.0,1339.0,1363.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,2.0,2.0,588.0,3.0,3.0,1,192,113,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0
445,2078,339750,1,85.0,10800,0,0,0,8,5,2007,2008,0,100.0,4,3,5.0,3.0,789.0,0.0,245.0,1034.0,5,1,0.0,0,3,1,5,8,7,1,4.0,2.0,3.0,3.0,836.0,3.0,3.0,1,0,102,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
446,1416,112000,0,0.0,25339,0,0,0,5,7,1918,2007,0,0.0,3,4,3.0,3.0,0.0,0.0,816.0,816.0,5,1,0.0,0,3,1,4,7,7,0,0.0,2.0,1.0,2.0,576.0,3.0,3.0,0,0,0,112,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1
447,1314,207500,0,34.0,5063,0,0,0,7,5,2007,2008,0,166.0,4,3,4.0,3.0,904.0,0.0,410.0,1314.0,5,1,0.0,0,2,1,4,6,7,1,4.0,2.0,2.0,2.0,626.0,3.0,3.0,1,172,62,0,0,0,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0
448,1455,195000,0,0.0,3940,0,0,0,7,5,2003,2003,0,143.0,4,3,4.0,3.0,1073.0,0.0,342.0,1415.0,5,1,0.0,0,2,1,4,6,7,1,3.0,2.0,3.0,3.0,644.0,3.0,3.0,1,156,20,0,0,144,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0
449,864,120500,0,60.0,9000,0,0,0,4,6,1971,1971,0,0.0,3,3,3.0,3.0,616.0,0.0,248.0,864.0,3,1,0.0,0,3,1,3,5,7,0,0.0,1.0,1.0,2.0,528.0,3.0,3.0,1,0,0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,1,1,0
450,1099,144000,0,75.0,9525,0,0,0,5,6,1995,2006,0,0.0,3,3,4.0,3.0,0.0,0.0,1099.0,1099.0,5,1,0.0,0,3,1,4,6,7,0,0.0,2.0,1.0,1.0,352.0,3.0,3.0,1,278,0,0,0,0,0,0.0,1.5,0,0,0,0,0,0,0,0,0,1,0
451,1143,176400,1,34.0,3628,0,0,0,7,5,2004,2004,0,0.0,4,3,4.0,3.0,0.0,0.0,1143.0,1143.0,5,1,0.0,0,1,1,4,5,7,1,4.0,2.0,2.0,2.0,588.0,3.0,3.0,1,0,191,0,0,0,0,0.0,1.5,0,1,0,0,0,0,0,0,0,1,0
452,1411,130000,0,70.0,12198,1,0,0,5,6,1955,1975,0,0.0,3,3,3.0,3.0,780.0,0.0,424.0,1204.0,3,1,0.0,0,3,1,3,7,7,1,3.0,2.0,2.0,1.0,310.0,3.0,3.0,1,278,82,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
453,882,97000,1,70.0,12702,0,0,0,5,5,1956,1956,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.0,0,2,1,3,4,7,0,0.0,1.0,1.0,1.0,308.0,3.0,3.0,1,0,45,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0
454,864,76500,0,60.0,7038,0,0,0,4,6,1970,1970,0,0.0,3,3,3.0,3.0,726.0,0.0,138.0,864.0,3,1,0.0,0,3,1,3,5,7,0,0.0,1.0,1.0,2.0,576.0,3.0,3.0,1,210,0,0,0,0,0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0
455,1966,419005,0,98.0,12291,1,0,0,10,5,2007,2007,1,754.0,5,3,5.0,3.0,1572.0,0.0,394.0,1966.0,5,1,0.0,0,1,1,5,6,7,1,4.0,2.0,3.0,3.0,1092.0,3.0,3.0,1,76,52,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0
456,987,83000,1,21.0,1953,0,0,0,6,5,1973,1973,0,408.0,3,3,3.0,2.0,309.0,0.0,174.0,483.0,3,1,0.0,0,2,1,3,5,7,0,0.0,1.0,1.0,1.0,264.0,3.0,3.0,1,72,0,0,0,0,0,0.0,1.5,0,0,0,1,0,0,0,0,0,0,0
457,912,142000,0,65.0,6768,1,0,0,6,8,1961,1996,1,0.0,3,4,3.0,3.0,832.0,0.0,80.0,912.0,4,1,0.0,0,3,1,4,5,7,0,0.0,1.0,1.0,1.0,288.0,3.0,3.0,1,168,0,0,0,0,0,4.0,2.5,0,0,0,0,0,0,0,0,0,0,0
458,1343,154900,0,54.0,7681,1,0,0,5,6,1921,1950,0,0.0,3,3,3.0,3.0,0.0,0.0,731.0,731.0,5,1,0.0,0,3,1,3,7,7,1,4.0,1.0,1.0,1.0,186.0,2.0,3.0,1,192,0,102,0,0,0,0.0,1.5,1,0,0,0,0,0,0,0,1,0,1
459,1728,145000,0,72.0,11072,1,0,0,5,5,1965,1965,0,0.0,3,3,3.0,3.0,0.0,0.0,1728.0,1728.0,3,1,0.0,0,6,2,3,10,7,0,0.0,1.0,1.0,2.0,576.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0
460,1045,123900,1,24.0,1782,0,0,0,6,6,1980,1980,0,0.0,3,4,4.0,3.0,330.0,0.0,186.0,516.0,4,1,0.0,0,2,1,3,5,7,1,3.0,1.0,1.0,2.0,462.0,3.0,3.0,1,180,0,0,0,0,0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0
461,2088,250000,0,74.0,8899,0,0,0,8,5,2007,2007,1,108.0,5,3,4.0,3.0,40.0,0.0,908.0,948.0,5,1,0.0,0,4,1,4,10,7,1,4.0,1.0,3.0,3.0,656.0,3.0,3.0,1,100,24,0,0,0,0,0.0,2.5,0,0,1,0,0,0,0,0,0,1,0
462,1050,143000,0,0.0,8510,1,0,0,5,7,1971,1971,0,178.0,3,3,4.0,3.0,500.0,0.0,543.0,1043.0,5,1,0.0,0,3,1,3,6,7,0,0.0,2.0,1.0,1.0,336.0,3.0,3.0,1,0,0,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0
463,1633,183000,0,73.0,11184,1,0,0,6,5,1998,1998,0,0.0,3,3,4.0,3.0,0.0,0.0,932.0,932.0,4,1,0.0,0,3,1,3,7,7,1,3.0,2.0,3.0,2.0,460.0,3.0,3.0,1,0,39,0,0,0,0,0.0,2.5,0,0,1,0,0,0,1,0,0,1,0
464,2075,255000,0,78.0,10530,0,0,0,7,6,1993,1993,0,194.0,4,3,4.0,3.0,819.0,0.0,329.0,1148.0,5,1,0.0,0,3,1,4,8,7,1,4.0,2.0,1.0,2.0,473.0,3.0,3.0,1,235,86,0,0,0,0,0.0,3.5,0,0,1,0,0,0,0,0,0,1,0
465,960,131750,0,64.0,6400,0,0,0,5,7,1959,2000,0,0.0,3,3,3.0,3.0,77.0,831.0,52.0,960.0,5,1,0.0,0,2,1,2,4,7,0,0.0,1.0,1.0,1.0,392.0,3.0,3.0,1,144,0,35,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0
466,999,132500,0,0.0,7758,1,0,0,5,7,1962,2001,0,0.0,3,4,3.0,3.0,588.0,0.0,411.0,999.0,4,1,0.0,0,3,1,4,6,7,0,0.0,1.0,1.0,1.0,264.0,3.0,3.0,1,0,132,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0
